(Synset(payment.n.02), [3, 1])
(Synset(shrink.v.03), [3, 1])
(Synset(religion.n.02), [3, 1])
(Synset(phytohormone.n.01), [3, 1])
(Synset(hunting_dog.n.01), [3, 1])
(Synset(play.n.03), [3, 1])
(Synset(sheet.n.06), [3, 1])
(Synset(day_of_the_week.n.01), [3, 1])
(Synset(gymnospermous_tree.n.01), [3, 1])
(Synset(painting.n.01), [3, 1])
(Synset(fungus.n.01), [3, 1])
(Synset(chew_over.v.01), [3, 1])
(Synset(education.n.01), [3, 1])
(Synset(piece.n.06), [3, 1])
(Synset(awareness.n.01), [3, 1])
(Synset(balance.v.01), [3, 1])
(Synset(speculate.v.02), [3, 1])
(Synset(contagious_disease.n.01), [3, 1])
(Synset(agitation.n.03), [3, 1])
(Synset(personality.n.01), [3, 1])
(Synset(defense.n.01), [3, 1])
(Synset(reprobate.n.01), [3, 1])
(Synset(command.v.02), [3, 1])
(Synset(stay.v.04), [3, 1])
(Synset(paper_money.n.01), [3, 1])
(Synset(fact.n.02), [3, 1])
(Synset(encourage.v.02), [3, 1])
(Synset(design.n.02), [3, 1])
(Synset(gadoid.n.01), [3, 1])
(Synset(race.n.02), [3, 1])
(Synset(comprehensibility.n.01), [3, 1])
(Synset(objection.n.02), [3, 1])
(Synset(cruciferous_vegetable.n.01), [3, 1])
(Synset(achromatic_color.n.01), [3, 1])
(Synset(disparagement.n.01), [3, 1])
(Synset(clasp.v.01), [3, 1])
(Synset(school_assignment.n.01), [3, 1])
(Synset(resistance.n.11), [3, 1])
(Synset(regularity.n.02), [3, 1])
(Synset(boat.v.01), [3, 1])
(Synset(mean.v.03), [3, 1])
(Synset(battery.n.02), [3, 1])
(Synset(time_off.n.01), [3, 1])
(Synset(attraction.n.04), [3, 1])
(Synset(elation.n.01), [3, 1])
(Synset(bubble.v.01), [3, 1])
(Synset(gem.n.02), [3, 1])
(Synset(roll_up.v.02), [3, 1])
(Synset(inattentiveness.n.02), [3, 1])
(Synset(cram.v.02), [3, 1])
(Synset(admit.v.03), [3, 1])
(Synset(macromolecule.n.01), [3, 1])
(Synset(coinage.n.01), [3, 1])
(Synset(evidence.n.03), [3, 1])
(Synset(characteristic.n.02), [3, 1])
(Synset(age.n.01), [3, 1])
(Synset(unfitness.n.01), [3, 1])
(Synset(sioux.n.01), [3, 1])
(Synset(seat.n.03), [3, 1])
(Synset(time_of_life.n.01), [3, 1])
(Synset(club_drug.n.01), [3, 1])
(Synset(saver.n.02), [3, 1])
(Synset(fixed_charge.n.01), [3, 1])
(Synset(oust.v.01), [3, 1])
(Synset(commercial_document.n.01), [3, 1])
(Synset(hang.v.02), [3, 1])
(Synset(blood_vessel.n.01), [3, 1])
(Synset(interpretation.n.03), [3, 1])
(Synset(restriction.n.01), [3, 1])
(Synset(data_processing.n.01), [3, 1])
(Synset(butterfly.n.01), [3, 1])
(Synset(leaf.n.02), [3, 1])
(Synset(indo-iranian.n.01), [3, 1])
(Synset(experience.v.01), [3, 1])
(Synset(depletion.n.01), [3, 1])
(Synset(path.n.04), [3, 1])
(Synset(beetle.n.01), [3, 1])
(Synset(voice.n.02), [3, 1])
(Synset(recognize.v.04), [3, 1])
(Synset(pedestrian.n.01), [3, 1])
(Synset(escape.n.01), [3, 1])
(Synset(burn.v.05), [3, 1])
(Synset(expansion.n.01), [3, 1])
(Synset(method.n.01), [3, 1])
(Synset(dress.v.01), [3, 1])
(Synset(autograph.n.01), [3, 1])
(Synset(missile.n.01), [3, 1])
(Synset(text.n.01), [3, 1])
(Synset(amount.n.02), [3, 1])
(Synset(concern.n.04), [3, 1])
(Synset(primitive.n.01), [3, 1])
(Synset(cryptography.n.02), [2, 1])
(Synset(social_activity.n.01), [2, 1])
(Synset(out.n.01), [2, 1])
(Synset(stitch.n.01), [2, 1])
(Synset(jar.n.01), [2, 1])
(Synset(blockage.n.02), [2, 1])
(Synset(quantification.n.02), [2, 1])
(Synset(dark.n.01), [2, 1])
(Synset(economic_policy.n.01), [2, 1])
(Synset(punishment.n.01), [2, 1])
(Synset(suitability.n.01), [2, 1])
(Synset(scientific_research.n.01), [2, 1])
(Synset(display.n.06), [2, 1])
(Synset(hindrance.n.01), [2, 1])
(Synset(cooling.n.01), [2, 1])
(Synset(climber.n.01), [2, 1])
(Synset(mixed_drink.n.01), [2, 1])
(Synset(inclined_plane.n.01), [2, 1])
(Synset(consideration.n.04), [2, 1])
(Synset(finance.n.01), [2, 1])
(Synset(game.n.09), [2, 1])
(Synset(cruelty.n.01), [2, 1])
(Synset(de-emphasize.v.01), [2, 1])
(Synset(aliphatic_compound.n.01), [2, 1])
(Synset(enclose.v.02), [2, 1])
(Synset(sofa.n.01), [2, 1])
(Synset(shore.n.01), [2, 1])
(Synset(hit.n.02), [2, 1])
(Synset(linguistics.n.01), [2, 1])
(Synset(place_of_worship.n.01), [2, 1])
(Synset(coward.n.01), [2, 1])
(Synset(body.n.04), [2, 1])
(Synset(overlap.v.01), [2, 1])
(Synset(prosperity.n.02), [2, 1])
(Synset(heart_disease.n.01), [2, 1])
(Synset(legume.n.03), [2, 1])
(Synset(stone.n.02), [2, 1])
(Synset(pronoun.n.01), [2, 1])
(Synset(percussion_instrument.n.01), [2, 1])
(Synset(combination.n.07), [2, 1])
(Synset(depend_on.v.01), [2, 1])
(Synset(change_of_course.n.01), [2, 1])
(Synset(process.n.04), [2, 1])
(Synset(drinker.n.02), [2, 1])
(Synset(draft.n.01), [2, 1])
(Synset(clearing.n.02), [2, 1])
(Synset(mishap.n.02), [2, 1])
(Synset(greek.n.01), [2, 1])
(Synset(rind.n.01), [2, 1])
(Synset(crustacean.n.01), [2, 1])
(Synset(nerve.n.01), [2, 1])
(Synset(transform.v.03), [2, 1])
(Synset(flatfish.n.02), [2, 1])
(Synset(necessity.n.01), [2, 1])
(Synset(array.n.01), [2, 1])
(Synset(merrymaking.n.01), [2, 1])
(Synset(recipient.n.01), [2, 1])
(Synset(acrobatic_stunt.n.01), [2, 1])
(Synset(igneous_rock.n.01), [2, 1])
(Synset(religion.n.01), [2, 1])
(Synset(walk.n.01), [2, 1])
(Synset(food_fish.n.01), [2, 1])
(Synset(set.n.13), [2, 1])
(Synset(model.n.04), [2, 1])
(Synset(atmospheric_electricity.n.01), [2, 1])
(Synset(duck.n.01), [2, 1])
(Synset(steak.n.01), [2, 1])
(Synset(toothed_whale.n.01), [2, 1])
(Synset(piece.n.01), [2, 1])
(Synset(army_unit.n.01), [2, 1])
(Synset(reproductive_cell.n.01), [2, 1])
(Synset(economic_process.n.01), [2, 1])
(Synset(bubble.n.01), [2, 1])
(Synset(apple.n.01), [2, 1])
(Synset(dairy_product.n.01), [2, 1])
(Synset(cognitive_factor.n.01), [2, 1])
(Synset(dissolve.v.02), [2, 1])
(Synset(case.n.06), [2, 1])
(Synset(component.n.01), [2, 1])
(Synset(native.n.01), [2, 1])
(Synset(supernaturalism.n.01), [2, 1])
(Synset(keep.v.16), [2, 1])
(Synset(rhetorical_device.n.01), [2, 1])
(Synset(deterioration.n.01), [2, 1])
(Synset(evil.n.03), [2, 1])
(Synset(desire.n.02), [2, 1])
(Synset(cylinder.n.01), [2, 1])
(Synset(white_bread.n.01), [2, 1])
(Synset(subheading.n.01), [2, 1])
(Synset(fiber.n.01), [2, 1])
(Synset(charge.n.02), [2, 1])
(Synset(dicot_genus.n.01), [2, 1])
(Synset(legislature.n.01), [2, 1])
(Synset(harm.v.01), [2, 1])
(Synset(plane_figure.n.01), [2, 1])
(Synset(disable.v.01), [2, 1])
(Synset(sacrament.n.01), [2, 1])
(Synset(skin_disease.n.01), [2, 1])
(Synset(satisfy.v.01), [2, 1])
(Synset(elevation.n.05), [2, 1])
(Synset(use.v.04), [2, 1])
(Synset(weakness.n.03), [2, 1])
(Synset(grape.n.02), [2, 1])
(Synset(sagacity.n.01), [2, 1])
(Synset(affliction.n.03), [2, 1])
(Synset(collection.n.02), [2, 1])
(Synset(dressing.n.04), [2, 1])
(Synset(sociality.n.01), [2, 1])
(Synset(service.n.03), [2, 1])
(Synset(fear.v.02), [2, 1])
(Synset(homosexual.n.01), [2, 1])
(Synset(durables.n.01), [2, 1])
(Synset(landmark.n.04), [2, 1])
(Synset(cypriniform_fish.n.01), [2, 1])
(Synset(intelligence.n.05), [2, 1])
(Synset(knit.v.02), [2, 1])
(Synset(humaneness.n.01), [2, 1])
(Synset(sanitary_condition.n.01), [2, 1])
(Synset(worship.n.01), [2, 1])
(Synset(accretion.n.01), [2, 1])
(Synset(goal.n.03), [2, 1])
(Synset(string_of_words.n.01), [2, 1])
(Synset(dislike.n.02), [2, 1])
(Synset(spar.n.01), [2, 1])
(Synset(landing.n.03), [2, 1])
(Synset(landing.n.02), [2, 1])
(Synset(plot.n.02), [2, 1])
(Synset(synovial_joint.n.01), [2, 1])
(Synset(rewording.n.01), [2, 1])
(Synset(step_dancing.n.01), [2, 1])
(Synset(transportation.n.02), [2, 1])
(Synset(breath.n.01), [2, 1])
(Synset(loss.n.01), [2, 1])
(Synset(poor_person.n.01), [2, 1])
(Synset(stimulate.v.01), [2, 1])
(Synset(air_travel.n.01), [2, 1])
(Synset(ball_game.n.01), [2, 1])
(Synset(expand.v.03), [2, 1])
(Synset(duty.n.02), [2, 1])
(Synset(freedom.n.01), [2, 1])
(Synset(set.n.05), [2, 1])
(Synset(exclude.v.01), [2, 1])
(Synset(elimination.n.02), [2, 1])
(Synset(decision.n.01), [2, 1])
(Synset(cancellation.n.01), [2, 1])
(Synset(machine_tool.n.01), [2, 1])
(Synset(house.n.01), [2, 1])
(Synset(stringed_instrument.n.01), [2, 1])
(Synset(mover.n.03), [2, 1])
(Synset(stronghold.n.01), [2, 1])
(Synset(coil.n.06), [2, 1])
(Synset(moralist.n.01), [2, 1])
(Synset(spasm.n.01), [2, 1])
(Synset(result.n.03), [2, 1])
(Synset(federal_department.n.01), [2, 1])
(Synset(religious_music.n.01), [2, 1])
(Synset(pass.n.03), [2, 1])
(Synset(analyst.n.02), [2, 1])
(Synset(golf_club.n.02), [2, 1])
(Synset(scatter.v.03), [2, 1])
(Synset(complicate.v.01), [2, 1])
(Synset(cereal.n.03), [1, 1])
(Synset(contact_sport.n.01), [1, 1])
(Synset(nonfiction.n.01), [1, 1])
(Synset(versification.n.02), [1, 1])
(Synset(mind.v.02), [1, 1])
(Synset(herd.v.01), [1, 1])
(Synset(instrument_of_punishment.n.01), [1, 1])
(Synset(beer.n.01), [1, 1])
(Synset(metatherian.n.01), [1, 1])
(Synset(footrace.n.01), [1, 1])
(Synset(edge.n.06), [1, 1])
(Synset(crack.v.01), [1, 1])
(Synset(diacritical_mark.n.01), [1, 1])
(Synset(ural-altaic.n.01), [1, 1])
(Synset(photography.n.01), [1, 1])
(Synset(accomplice.n.01), [1, 1])
(Synset(hall.n.03), [1, 1])
(Synset(imprudence.n.01), [1, 1])
(Synset(partiality.n.02), [1, 1])
(Synset(autonomy.n.01), [1, 1])
(Synset(trade.n.01), [1, 1])
(Synset(settlement.n.03), [1, 1])
(Synset(club.n.03), [1, 1])
(Synset(avowal.n.01), [1, 1])
(Synset(command.n.01), [1, 1])
(Synset(portable_computer.n.01), [1, 1])
(Synset(disapproval.n.02), [1, 1])
(Synset(western_malayo-polynesian.n.01), [1, 1])
(Synset(topic.n.02), [1, 1])
(Synset(natural_ability.n.01), [1, 1])
(Synset(security.n.04), [1, 1])
(Synset(coloring_material.n.01), [1, 1])
(Synset(merchant.n.01), [1, 1])
(Synset(waterfowl.n.01), [1, 1])
(Synset(system_of_weights_and_measures.n.01), [1, 1])
(Synset(set_about.v.01), [1, 1])
(Synset(metric_unit.n.01), [1, 1])
(Synset(predictability.n.01), [1, 1])
(Synset(determination.n.02), [1, 1])
(Synset(clearness.n.02), [1, 1])
(Synset(peduncle.n.02), [1, 1])
(Synset(patron.n.03), [1, 1])
(Synset(venture.n.01), [1, 1])
(Synset(animal_virus.n.01), [1, 1])
(Synset(real_number.n.01), [1, 1])
(Synset(straight_line.n.01), [1, 1])
(Synset(room.n.02), [1, 1])
(Synset(tennis_stroke.n.01), [1, 1])
(Synset(dominance.n.02), [1, 1])
(Synset(elimination.n.01), [1, 1])
(Synset(indic.n.01), [1, 1])
(Synset(message.n.01), [1, 1])
(Synset(gunsight.n.01), [1, 1])
(Synset(geography.n.01), [1, 1])
(Synset(obscure.v.01), [1, 1])
(Synset(equality.n.02), [1, 1])
(Synset(psychology.n.01), [1, 1])
(Synset(self-denial.n.02), [1, 1])
(Synset(lawgiver.n.01), [1, 1])
(Synset(bond_servant.n.01), [1, 1])
(Synset(bear.n.01), [1, 1])
(Synset(order.n.12), [1, 1])
(Synset(bait.n.02), [1, 1])
(Synset(thank.v.01), [1, 1])
(Synset(maneuver.n.04), [1, 1])
(Synset(christian.n.01), [1, 1])
(Synset(verbal_creation.n.01), [1, 1])
(Synset(vote.n.02), [1, 1])
(Synset(projectile.n.01), [1, 1])
(Synset(scombroid.n.01), [1, 1])
(Synset(soft_drink.n.01), [1, 1])
(Synset(glass.n.01), [1, 1])
(Synset(portrayal.n.02), [1, 1])
(Synset(socialist.n.01), [1, 1])
(Synset(oral_sex.n.01), [1, 1])
(Synset(aid.n.03), [1, 1])
(Synset(diapsid.n.01), [1, 1])
(Synset(government_building.n.01), [1, 1])
(Synset(mythical_monster.n.01), [1, 1])
(Synset(print.v.04), [1, 1])
(Synset(britisher.n.01), [1, 1])
(Synset(sinitic.n.01), [1, 1])
(Synset(happiness.n.01), [1, 1])
(Synset(clergyman.n.01), [1, 1])
(Synset(west_germanic.n.01), [1, 1])
(Synset(wash.v.02), [1, 1])
(Synset(phase_change.n.01), [1, 1])
(Synset(blood_dyscrasia.n.01), [1, 1])
(Synset(material_resource.n.01), [1, 1])
(Synset(recreational_vehicle.n.01), [1, 1])
(Synset(negate.v.03), [1, 1])
(Synset(dessert.n.01), [1, 1])
(Synset(compliment.n.01), [1, 1])
(Synset(prudence.n.01), [1, 1])
(Synset(disloyalty.n.01), [1, 1])
(Synset(destructiveness.n.01), [1, 1])
(Synset(rob.v.01), [1, 1])
(Synset(ache.n.01), [1, 1])
(Synset(biologist.n.01), [1, 1])
(Synset(buck.n.05), [1, 1])
(Synset(applied_mathematics.n.01), [1, 1])
(Synset(scale.n.06), [1, 1])
(Synset(applaud.v.02), [1, 1])
(Synset(spirit.n.01), [1, 1])
(Synset(wheel.n.01), [1, 1])
(Synset(obey.v.01), [1, 1])
(Synset(read.v.08), [1, 1])
(Synset(custodian.n.01), [1, 1])
(Synset(contradict.v.02), [1, 1])
(Synset(nonworker.n.01), [1, 1])
(Synset(individualist.n.01), [1, 1])
(Synset(oak.n.02), [1, 1])
(Synset(simultaneity.n.01), [1, 1])
(Synset(occupational_group.n.01), [1, 1])
(Synset(law.n.03), [1, 1])
(Synset(law.n.04), [1, 1])
(Synset(physiological_property.n.01), [1, 1])
(Synset(complect.v.01), [1, 1])
(Synset(printer.n.03), [1, 1])
(Synset(pronunciation.n.01), [1, 1])
(Synset(immoderation.n.01), [1, 1])
(Synset(proposal.n.01), [1, 1])
(Synset(kerchief.n.01), [1, 1])
(Synset(embarrass.v.01), [1, 1])
(Synset(well.n.01), [1, 1])
(Synset(width.n.01), [1, 1])
(Synset(mental_illness.n.01), [1, 1])
(Synset(err.v.01), [1, 1])
(Synset(morphology.n.01), [1, 1])
(Synset(computer_circuit.n.01), [1, 1])
(Synset(therapy.n.01), [1, 1])
(Synset(description.n.01), [1, 1])
(Synset(salt.n.01), [1, 1])
(Synset(cart.n.01), [1, 1])
(Synset(fluid.n.01), [1, 1])
(Synset(factory.n.01), [1, 1])
(Synset(confederate.n.01), [1, 1])
(Synset(frog.n.01), [1, 1])
(Synset(theory.n.01), [1, 1])
(Synset(bulbous_plant.n.01), [1, 1])
(Synset(physics.n.02), [1, 1])
(Synset(rima.n.01), [1, 1])
(Synset(gas.n.02), [1, 1])
(Synset(prosthesis.n.01), [1, 1])
(Synset(consonant.n.01), [1, 1])
(Synset(cartilaginous_fish.n.01), [1, 1])
(Synset(address.n.02), [1, 1])
(Synset(natural_virtue.n.01), [1, 1])
(Synset(aquatic_plant.n.01), [1, 1])
(Synset(terror.n.04), [1, 1])
(Synset(angle.n.01), [1, 1])
(Synset(gymnosperm.n.01), [1, 1])
(Synset(argument.n.01), [1, 1])
(Synset(fabrication.n.03), [1, 1])
(Synset(separation.n.01), [1, 1])
(Synset(instruction.n.04), [1, 1])
(Synset(harmony.n.03), [1, 1])
(Synset(gourd.n.03), [1, 1])
(Synset(school.n.01), [1, 1])
(Synset(carry.v.04), [1, 1])
(Synset(print_media.n.01), [1, 1])
(Synset(accessory.n.01), [1, 1])
(Synset(protozoan.n.01), [1, 1])
(Synset(powerlessness.n.01), [1, 1])
(Synset(female_internal_reproductive_organ.n.01), [1, 1])
(Synset(constriction.n.04), [1, 1])
(Synset(gutter.n.01), [1, 1])
(Synset(record.v.02), [1, 1])
(Synset(cancel.v.02), [1, 1])
(Synset(palm.n.03), [1, 1])
(Synset(oratory.n.01), [1, 1])
(Synset(passage.n.02), [1, 1])
(Synset(oppose.v.01), [1, 1])
(Synset(conjugated_protein.n.01), [1, 1])
(Synset(male_offspring.n.01), [1, 1])
(Synset(straightaway.n.01), [1, 1])
(Synset(handle.n.01), [1, 1])
(Synset(treatment.n.01), [1, 1])
(Synset(net.n.02), [1, 1])
(Synset(agreement.n.04), [1, 1])
(Synset(stage_set.n.01), [1, 1])
(Synset(chad.n.04), [1, 1])
(Synset(restraint.n.02), [1, 1])
(Synset(practice.n.05), [1, 1])
(Synset(find.v.03), [1, 1])
(Synset(atmosphere.n.01), [1, 1])
(Synset(magnetic_flux.n.01), [1, 1])
(Synset(pretense.n.01), [1, 1])
(Synset(duty.n.01), [1, 1])
(Synset(originate.v.02), [1, 1])
(Synset(bigot.n.01), [1, 1])
(Synset(create.v.05), [1, 1])
(Synset(grammatical_category.n.01), [1, 1])
(Synset(hang.v.06), [1, 1])
(Synset(hum.v.02), [1, 1])
(Synset(decline.v.05), [1, 1])
(Synset(male_horse.n.01), [1, 1])
(Synset(database.n.01), [1, 1])
(Synset(stream.n.01), [1, 1])
(Synset(thrift_institution.n.01), [1, 1])
(Synset(mariner.n.01), [1, 1])
(Synset(doctor.n.01), [1, 1])
(Synset(soar.v.01), [1, 1])
(Synset(parasite.n.01), [1, 1])
(Synset(electro-acoustic_transducer.n.01), [1, 1])
(Synset(decongestant.n.01), [1, 1])
(Synset(soil.n.02), [1, 1])
(Synset(periodical.n.01), [1, 1])
(Synset(shooting.n.01), [1, 1])
(Synset(workhorse.n.02), [1, 1])
(Synset(award.v.01), [1, 1])
(Synset(eubacteria.n.01), [1, 1])
(Synset(wedge.v.02), [1, 1])
(Synset(act.v.08), [1, 1])
(Synset(tear.v.02), [1, 1])
(Synset(ground_beetle.n.01), [1, 1])
(Synset(kinsman.n.01), [1, 1])
(Synset(combining.n.01), [1, 1])
(Synset(touch.n.10), [1, 1])
(Synset(semite.n.01), [1, 1])
(Synset(cherry.n.02), [1, 1])
(Synset(dictator.n.02), [1, 1])
(Synset(blind.n.03), [1, 1])
(Synset(reproduction.n.04), [1, 1])
(Synset(fishing.n.01), [1, 1])
(Synset(arts_and_crafts.n.01), [1, 1])
(Synset(depository.n.01), [1, 1])
(Synset(condition.n.01), [168, 0])
(Synset(get.v.01), [134, 0])
(Synset(separate.v.02), [132, 0])
(Synset(body_part.n.01), [113, 0])
(Synset(remove.v.01), [102, 0])
(Synset(sound.n.04), [92, 0])
(Synset(sound.v.02), [91, 0])
(Synset(cover.v.01), [79, 0])
(Synset(supply.v.01), [77, 0])
(Synset(fasten.v.01), [70, 0])
(Synset(contend.v.06), [66, 0])
(Synset(change_shape.v.01), [65, 0])
(Synset(consume.v.02), [65, 0])
(Synset(cut.v.01), [61, 0])
(Synset(basic_cognitive_process.n.01), [60, 0])
(Synset(noise.n.01), [59, 0])
(Synset(understand.v.01), [58, 0])
(Synset(analyze.v.01), [56, 0])
(Synset(skilled_worker.n.01), [56, 0])
(Synset(accept.v.03), [55, 0])
(Synset(gathering.n.01), [54, 0])
(Synset(descend.v.01), [54, 0])
(Synset(control.v.01), [54, 0])
(Synset(beat.v.01), [53, 0])
(Synset(diversion.n.01), [52, 0])
(Synset(hit.v.03), [52, 0])
(Synset(trap.v.02), [50, 0])
(Synset(turn.v.01), [46, 0])
(Synset(fabric.n.01), [44, 0])
(Synset(adjust.v.01), [43, 0])
(Synset(feel.v.01), [43, 0])
(Synset(perceive.v.01), [43, 0])
(Synset(support.v.01), [42, 0])
(Synset(keep.v.03), [41, 0])
(Synset(act.v.02), [41, 0])
(Synset(wrongdoer.n.01), [41, 0])
(Synset(transfer.v.02), [40, 0])
(Synset(chemical.n.01), [40, 0])
(Synset(hash_out.v.01), [39, 0])
(Synset(arrange.v.01), [39, 0])
(Synset(take.v.21), [38, 0])
(Synset(investigate.v.01), [38, 0])
(Synset(provide.v.02), [37, 0])
(Synset(calculate.v.01), [37, 0])
(Synset(unit.n.03), [37, 0])
(Synset(change.n.01), [37, 0])
(Synset(kill.v.01), [37, 0])
(Synset(contestant.n.01), [33, 0])
(Synset(increase.v.02), [33, 0])
(Synset(aquatic_vertebrate.n.01), [33, 0])
(Synset(fastener.n.02), [33, 0])
(Synset(injure.v.01), [33, 0])
(Synset(declare.v.01), [33, 0])
(Synset(tract.n.01), [32, 0])
(Synset(stop.v.01), [32, 0])
(Synset(affect.v.02), [31, 0])
(Synset(vehicle.n.01), [31, 0])
(Synset(modify.v.01), [31, 0])
(Synset(line.n.18), [30, 0])
(Synset(fill.v.01), [30, 0])
(Synset(throw.v.01), [30, 0])
(Synset(initiate.v.02), [29, 0])
(Synset(advance.v.01), [28, 0])
(Synset(attitude.n.01), [28, 0])
(Synset(hide.v.01), [28, 0])
(Synset(create_by_mental_act.v.01), [28, 0])
(Synset(attempt.n.01), [27, 0])
(Synset(make_noise.v.01), [27, 0])
(Synset(match.v.01), [27, 0])
(Synset(tighten.v.02), [26, 0])
(Synset(rub.v.01), [26, 0])
(Synset(overstate.v.01), [26, 0])
(Synset(enclose.v.03), [26, 0])
(Synset(thrust.v.01), [25, 0])
(Synset(destroy.v.01), [25, 0])
(Synset(indefinite_quantity.n.01), [25, 0])
(Synset(nonaccomplishment.n.01), [25, 0])
(Synset(arrange.v.02), [25, 0])
(Synset(keep.v.01), [25, 0])
(Synset(fancify.v.01), [25, 0])
(Synset(card_game.n.01), [25, 0])
(Synset(document.n.01), [25, 0])
(Synset(move_back_and_forth.v.01), [24, 0])
(Synset(restrict.v.03), [24, 0])
(Synset(conclude.v.03), [24, 0])
(Synset(decorate.v.01), [24, 0])
(Synset(create_verbally.v.01), [24, 0])
(Synset(surpass.v.02), [23, 0])
(Synset(change.v.03), [23, 0])
(Synset(differ.v.01), [23, 0])
(Synset(separate.v.05), [23, 0])
(Synset(treat.v.03), [23, 0])
(Synset(digit.n.01), [22, 0])
(Synset(produce.v.02), [22, 0])
(Synset(attack.v.01), [22, 0])
(Synset(letter.n.02), [22, 0])
(Synset(remove.v.02), [22, 0])
(Synset(hit.v.01), [22, 0])
(Synset(adornment.n.01), [21, 0])
(Synset(people.n.01), [21, 0])
(Synset(athlete.n.01), [21, 0])
(Synset(get_rid_of.v.01), [21, 0])
(Synset(determine.v.01), [21, 0])
(Synset(examine.v.02), [21, 0])
(Synset(join.v.02), [21, 0])
(Synset(help.v.01), [21, 0])
(Synset(workman.n.01), [21, 0])
(Synset(include.v.01), [21, 0])
(Synset(criminal.n.01), [21, 0])
(Synset(flavorer.n.01), [21, 0])
(Synset(transmit.v.04), [20, 0])
(Synset(reaction.n.03), [20, 0])
(Synset(gather.v.01), [20, 0])
(Synset(search.v.01), [20, 0])
(Synset(manage.v.02), [20, 0])
(Synset(sender.n.01), [20, 0])
(Synset(shake.v.01), [20, 0])
(Synset(electrical_device.n.01), [20, 0])
(Synset(admit.v.01), [20, 0])
(Synset(write.v.01), [20, 0])
(Synset(fight.n.02), [20, 0])
(Synset(excrete.v.01), [19, 0])
(Synset(ride.v.02), [19, 0])
(Synset(promotion.n.01), [19, 0])
(Synset(steal.v.01), [19, 0])
(Synset(lie.v.01), [19, 0])
(Synset(prevent.v.01), [19, 0])
(Synset(authorize.v.01), [19, 0])
(Synset(expose.v.03), [19, 0])
(Synset(simpleton.n.01), [19, 0])
(Synset(weaken.v.02), [19, 0])
(Synset(see.v.05), [19, 0])
(Synset(tool.n.01), [19, 0])
(Synset(explain.v.01), [19, 0])
(Synset(obtain.v.01), [18, 0])
(Synset(play.v.01), [18, 0])
(Synset(small_indefinite_quantity.n.01), [18, 0])
(Synset(aid.n.02), [18, 0])
(Synset(enclosure.n.01), [18, 0])
(Synset(vessel.n.02), [18, 0])
(Synset(part.n.02), [18, 0])
(Synset(gesticulate.v.01), [18, 0])
(Synset(protect.v.01), [17, 0])
(Synset(band.n.07), [17, 0])
(Synset(eat.v.01), [17, 0])
(Synset(complain.v.01), [17, 0])
(Synset(surprise.v.01), [17, 0])
(Synset(stake.n.04), [17, 0])
(Synset(join.v.01), [17, 0])
(Synset(harass.v.01), [17, 0])
(Synset(asian.n.01), [17, 0])
(Synset(stop.v.05), [17, 0])
(Synset(insert.v.01), [17, 0])
(Synset(stabilize.v.03), [17, 0])
(Synset(teach.v.01), [17, 0])
(Synset(creativity.n.01), [17, 0])
(Synset(man.n.01), [17, 0])
(Synset(gambling_house.n.01), [17, 0])
(Synset(shine.v.02), [17, 0])
(Synset(become.v.01), [17, 0])
(Synset(creating_by_mental_acts.n.01), [17, 0])
(Synset(shout.v.01), [17, 0])
(Synset(linear_unit.n.01), [17, 0])
(Synset(catch.v.04), [17, 0])
(Synset(mock.v.01), [16, 0])
(Synset(affair.n.03), [16, 0])
(Synset(sink.v.04), [16, 0])
(Synset(destroy.v.02), [16, 0])
(Synset(blow.n.01), [16, 0])
(Synset(large_integer.n.01), [16, 0])
(Synset(founder.n.02), [16, 0])
(Synset(reflex.n.01), [16, 0])
(Synset(firm.n.01), [16, 0])
(Synset(resident.n.01), [16, 0])
(Synset(let_go_of.v.01), [16, 0])
(Synset(rush.v.01), [16, 0])
(Synset(contract.v.01), [16, 0])
(Synset(probe.v.01), [16, 0])
(Synset(beat.v.02), [16, 0])
(Synset(weaken.v.01), [16, 0])
(Synset(owner.n.01), [16, 0])
(Synset(cry.n.01), [16, 0])
(Synset(distinguish.v.01), [16, 0])
(Synset(chime_in.v.01), [16, 0])
(Synset(shape.v.02), [16, 0])
(Synset(anger.n.01), [15, 0])
(Synset(sink.v.02), [15, 0])
(Synset(plan.v.02), [15, 0])
(Synset(end.v.01), [15, 0])
(Synset(impressiveness.n.01), [15, 0])
(Synset(hunt.v.01), [15, 0])
(Synset(failure.n.01), [15, 0])
(Synset(experience.v.03), [15, 0])
(Synset(deceiver.n.01), [15, 0])
(Synset(praise.v.01), [15, 0])
(Synset(capability.n.03), [15, 0])
(Synset(writer.n.01), [15, 0])
(Synset(build_up.v.05), [15, 0])
(Synset(pierce.v.05), [15, 0])
(Synset(plaything.n.01), [15, 0])
(Synset(raise.v.02), [15, 0])
(Synset(victory.n.01), [15, 0])
(Synset(cook.v.03), [15, 0])
(Synset(name.v.01), [15, 0])
(Synset(tree.n.01), [15, 0])
(Synset(tie.v.01), [15, 0])
(Synset(come.v.03), [15, 0])
(Synset(payment.n.01), [15, 0])
(Synset(box.n.01), [15, 0])
(Synset(ruler.n.01), [15, 0])
(Synset(expel.v.01), [15, 0])
(Synset(metallic_element.n.01), [15, 0])
(Synset(consume.v.03), [15, 0])
(Synset(status.n.01), [15, 0])
(Synset(disposition.n.01), [14, 0])
(Synset(deaden.v.06), [14, 0])
(Synset(dance.v.02), [14, 0])
